Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,"Say Something","Is There Anybody Out There?","A Great Big World;Christina Aguilera",2014-01-20,229404,71,false,,2017-11-18T00:59:34Z,"","Epic",0.407,0.147,2,-8.822,1,0.0355,0.857,0.00000289,0.0913,0.0765,141.284,3
spotify:track:2bwSCIuNtVrQPVddCi8sOW,"Where You Are","Moana (Original Motion Picture Soundtrack/Deluxe Edition)","Christopher Jackson;Rachel House;Nicole Scherzinger;Auli'i Cravalho;Louise Bush;Disney",2016-11-18,210320,71,false,,2017-11-18T00:59:34Z,"musicals","Walt Disney Records",0.707,0.656,4,-9.279,1,0.173,0.743,0,0.172,0.748,118.037,4
spotify:track:78sadk681kINGMrxXw1iDl,"What Makes You Beautiful","The Piano Guys","The Piano Guys",2013-01-18,177687,40,false,,2017-11-18T00:59:34Z,"classical crossover","Masterworks",0.732,0.596,4,-10.064,1,0.0325,0.856,0.94,0.0824,0.496,130.054,4
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,"Don't Stop Believin'","Escape (Bonus Track Version)","Journey",1981,250986,13,false,,2017-11-18T00:59:34Z,"aor,classic rock","Columbia",0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,4
spotify:track:6iYV7ZAkboSjtawXVB3SCl,"Tomorrow","Annie (Original Motion Picture Soundtrack)","Quvenzhané Wallis",2014-11-17,153480,52,false,,2017-11-18T00:59:34Z,"","Roc Nation Records/Overbook Entertainment/Madison Gate Records/RCA Records",0.276,0.481,2,-7.044,1,0.0324,0.0218,0.000043,0.123,0.286,173.438,4
spotify:track:7wqSzGeodspE3V6RBD5W8L,"See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)","Wiz Khalifa;Charlie Puth",2015-03-10,229525,2,false,,2017-11-18T00:59:34Z,"rap,soft pop,pop","Atlantic Records",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
spotify:track:0cITLOYn1Sv4q27zZPqlNK,"Red","Red","Taylor Swift",2012-10-22,220826,64,false,,2017-11-18T00:59:34Z,"","Taylor Swift",0.602,0.896,1,-4.267,0,0.0437,0.0773,0.0000887,0.091,0.641,124.978,4
spotify:track:6tKW2g2So84pCTZXE0Furx,"One Thing","Up All Night","One Direction",2012-05-25,197186,0,false,,2017-11-18T00:59:34Z,"","Syco Music UK",0.711,0.721,2,-3.79,1,0.0282,0.00224,0,0.0525,0.675,126.988,4
spotify:track:2wqaekenSQZm7hxQOYt8oE,"Am I Wrong","Am I Wrong","Nico & Vinz",2014-01-21,247520,57,false,,2017-11-18T00:59:34Z,"","Warner Records",0.725,0.68,8,-5.465,1,0.0306,0.162,0.00000213,0.158,0.76,119.939,4
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,"Party In The U.S.A.","The Time Of Our Lives","Miley Cyrus",2009-01-01,202066,77,false,,2017-11-18T00:59:34Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:41C3mwgoM3bBmRysFgYfVD,"Upgrades","Big Hero 6 (Original Motion Picture Soundtrack)","Henry Jackman",2014-10-31,147213,24,false,,2017-11-18T00:59:34Z,"score,soundtrack","Walt Disney Records",0.328,0.502,2,-12.072,1,0.0447,0.108,0.824,0.0593,0.151,130.244,4
spotify:track:7AEAGTc8cReDqcbPoY9gwo,"We Are Never Ever Getting Back Together","Red","Taylor Swift",2012-10-22,191880,68,false,,2017-11-18T00:59:34Z,"","Taylor Swift",0.628,0.676,7,-5.911,1,0.0916,0.00957,0.0000265,0.102,0.75,85.984,4
spotify:track:6xG2ZGudUgtV235xvDlSEt,"Pokemon Theme","Pokemon X - Ten Years Of Pokemon","Pokémon",2007-03-27,196826,0,false,,2017-11-18T00:59:34Z,"anime","eOne Music",0.538,0.907,7,-3.743,0,0.0494,0.122,0,0.381,0.562,144.979,4
spotify:track:1OYOLWqKmhkFIx2KC9ek1a,"Colors of the Wind","Pocahontas","Judy Kuhn",1995-01-01,214400,65,false,,2017-11-18T00:59:34Z,"","Walt Disney Records",0.307,0.164,1,-17.04,1,0.0457,0.929,0.00111,0.109,0.229,79.101,3
spotify:track:3c1ItvzDDDpmDgLH9SIUp4,"Immortals","Big Hero 6 (Original Motion Picture Soundtrack)","Fall Out Boy",2014-10-31,195026,65,false,,2017-11-18T00:59:34Z,"emo,pop punk","Walt Disney Records",0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025,4
spotify:track:4lCv7b86sLynZbXhfScfm2,"Firework","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227880,72,false,,2017-11-18T00:59:34Z,"pop","Capitol Records",0.639,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.648,124.075,4
spotify:track:3umlfkeoV6BIfnMAZZPQOk,"Reboot","Big Hero 6 (Original Motion Picture Soundtrack)","Henry Jackman",2014-10-31,108520,22,false,,2017-11-18T00:59:34Z,"score,soundtrack","Walt Disney Records",0.323,0.134,3,-11.538,1,0.0336,0.859,0.771,0.09,0.0468,135.338,4
spotify:track:4E6cwWJWZw2zWf7VFbH7wf,"Love Song","Little Voice","Sara Bareilles",2007-07-03,258483,72,false,,2017-11-18T00:59:34Z,"","Epic",0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,4
spotify:track:59HjlYCeBsxdI0fcm3zglw,"Wildest Dreams","1989","Taylor Swift",2014-10-27,220440,68,false,,2017-11-18T00:59:34Z,"","Taylor Swift",0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4
spotify:track:0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","Idina Menzel",2013-01-01,223840,79,false,,2017-11-18T00:59:34Z,"musicals","Walt Disney Records",0.543,0.485,8,-6.79,1,0.0305,0.555,0,0.12,0.372,136.961,4
spotify:track:5YbeJyTQkdSAWe1Ie4sLAl,"Life is a Highway - From ""Cars""","Disney/Pixar Greatest","Rascal Flatts",2009-01-01,276706,49,false,,2017-11-18T00:59:34Z,"country","Walt Disney Records",0.562,0.91,5,-6.939,1,0.058,0.00244,0,0.0676,0.606,103.057,4
spotify:track:69ZNzwrCGP6h5ewkJQWWaT,"One Jump Ahead","Aladdin Special Edition","Brad Kane;Disney",2004-01-01,142440,49,false,,2017-11-18T00:59:34Z,"","Walt Disney Records",0.564,0.326,7,-16.436,1,0.127,0.425,0,0.742,0.688,123.609,4
spotify:track:3OT3Kg4jyVkdZm4Ncz6JgX,"Poker Face","The Fame Monster (Deluxe)","Lady Gaga",2009-01-01,237213,0,false,,2017-11-18T00:59:34Z,"art pop,pop","Interscope",0.848,0.828,8,-4.557,0,0.0714,0.136,0.00000135,0.114,0.794,119,4
spotify:track:0mp2ACQUjeC06VgjYAouFq,"My Life Would Suck Without You (Glee Cast Version)","My Life Would Suck Without You (Glee Cast Version)","Glee Cast",2009-12-07,211800,0,false,,2017-11-18T00:59:34Z,"","Columbia",0.471,0.663,9,-6.284,1,0.0348,0.0177,0,0.0801,0.449,145.078,4
