Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4xh7W7tlNMIczFhupCPniY,"Go Your Own Way - 2004 Remaster","Rumours (Super Deluxe)","Fleetwood Mac",1977-02-04,223613,67,false,,1970-01-01T00:00:00Z,"classic rock,yacht rock,soft rock","Rhino/Warner Records",0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,4
spotify:track:2DMgt7RVEBD0Likx7GGHqg,"Happily Ever After - Full Version","Happily Ever After (Full Version)","Jordan Fisher;Angie K",2017-05-12,238403,52,false,,1970-01-01T00:00:00Z,"latin country","Walt Disney Records",0.475,0.799,2,-4.862,1,0.104,0.0226,0,0.619,0.223,131.533,4
spotify:track:02WDuAXXKumemrvsmrVBvH,"Wavin' Flag - Coca-Cola® Celebration Mix","Troubadour","K'NAAN",2009,212866,46,false,,1970-01-01T00:00:00Z,"","Interscope Records*",0.584,0.768,0,-4.185,1,0.058,0.329,0,0.0587,0.729,152.005,4
spotify:track:744ZuzjXQmoJmOdk2I1ym9,"Keep It Undercover - Theme Song From ""K.C. Undercover""","Keep It Undercover (Theme Song From ""K.C. Undercover"")","Zendaya",2015-01-01,156693,49,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.688,0.774,0,-4.444,1,0.086,0.361,0,0.196,0.803,109.974,4
spotify:track:5qxPabNDnJQ551Tf4v6k3j,"Catch My Breath","Greatest Hits - Chapter One","Kelly Clarkson",2012-11-19,250386,54,false,,1970-01-01T00:00:00Z,"christmas","RCA Records Label",0.692,0.908,9,-5.364,1,0.0677,0.0251,0,0.0933,0.513,124.042,4
spotify:track:50WeOnXhM1H7AZEeIDoWfZ,"Show Yourself","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)","Idina Menzel;Evan Rachel Wood",2019-11-15,260906,71,false,,1970-01-01T00:00:00Z,"musicals","Walt Disney Records",0.321,0.432,6,-7.071,1,0.03,0.726,0.0000908,0.0607,0.172,123.304,4
spotify:track:5jsw9uXEGuKyJzs0boZ1bT,"Stitches","Handwritten","Shawn Mendes",2015-04-14,206880,85,false,,1970-01-01T00:00:00Z,"","Island Records",0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
spotify:track:1e8J3XClxZbFmvIHLI8CE4,"IDOL","Love Yourself 結 'Answer'","BTS",2018-08-24,222732,74,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.733,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.42,126.035,4
spotify:track:5sDx7tlKik6y6k2wfCnrxL,"Super Mario Bros: Theme","The Greatest Video Game Music","Koji Kondo;Andrew Skeet;London Philharmonic Orchestra",2011-11-18,252095,38,false,,1970-01-01T00:00:00Z,"classical,opera,orchestral","Warner Music Group - X5 Music Group",0.277,0.281,0,-14.339,1,0.0433,0.908,0.703,0.0948,0.297,167.51,4
spotify:track:0NJWhm3hUwIZSy5s0TGJ8q,"The Story of Tonight","Hamilton (Original Broadway Cast Recording)","Lin-Manuel Miranda;Okieriete Onaodowan;Daveed Diggs;Original Broadway Cast of Hamilton",2015-09-25,91980,69,false,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.494,0.237,4,-10.579,1,0.0517,0.835,0,0.648,0.625,95.219,3
spotify:track:3GCL1PydwsLodcpv0Ll1ch,"You Belong With Me","Fearless","Taylor Swift",2008-11-11,231133,67,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.687,0.783,6,-4.44,1,0.0386,0.162,0.0000135,0.114,0.443,129.964,4
spotify:track:0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","Idina Menzel",2013-01-01,223840,79,false,,1970-01-01T00:00:00Z,"musicals","Walt Disney Records",0.543,0.485,8,-6.79,1,0.0305,0.555,0,0.12,0.372,136.961,4
spotify:track:0b11D9D0hMOYCIMN3OKreM,"Into Your Arms (feat. Ava Max)","Into Your Arms (feat. Ava Max)","Witt Lowry;Ava Max",2018-06-08,186022,73,true,,1970-01-01T00:00:00Z,"","Witt Lowry",0.504,0.788,3,-4.113,0,0.214,0.0132,0,0.363,0.228,169.907,4
