Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:64yrDBpcdwEdNY9loyEGbX,"21 Guns","21st Century Breakdown","Green Day",2009-05-15,321093,77,false,,1970-01-01T00:00:00Z,"punk,pop punk","Reprise",0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,4
spotify:track:1QWqxaTnrewAqn1AeTMN1d,"A Whole New World","A Whole New World","Kurt Hugo Schneider;Shirley Setia",2018-07-15,159543,0,false,,1970-01-01T00:00:00Z,"bollywood,hindi pop","Kurt Hugo Schneider",0.257,0.445,5,-8.683,1,0.0422,0.695,0,0.131,0.404,173.632,3
spotify:track:3QRJgF8HY4zEuboEy4Q1gd,"Left and Right (feat. Jung Kook of BTS) - Instrumental","Left and Right (feat. Jung Kook of BTS) [Instrumental]","Charlie Puth;Jung Kook",2022-06-23,152117,38,false,,1970-01-01T00:00:00Z,"soft pop,pop,k-pop","Atlantic Records",0.899,0.464,2,-8.003,1,0.0667,0.504,0.9,0.0753,0.654,101.014,4
spotify:track:3yII7UwgLF6K5zW3xad3MP,"22 (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,230960,71,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.642,0.695,7,-5.62,1,0.0281,0.000443,0.0000102,0.0753,0.642,103.984,4
spotify:track:2CvOqDpQIMw69cCzWqr5yr,"Halo","I AM...SASHA FIERCE - Platinum Edition","Beyoncé",2008,261160,76,false,,1970-01-01T00:00:00Z,"","Music World Music/Columbia",0.422,0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,78.454,4
spotify:track:2J2Z1SkXYghSajLibnQHOa,"Unstoppable","This Is Acting","Sia",2016-01-29,217746,81,false,,1970-01-01T00:00:00Z,"","Monkey Puzzle Records/RCA Records",0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
spotify:track:0V2wvC5MkDjMZyFttv8sZF,"Dynamite (Instrumental)","Dynamite (DayTime Version)","BTS",2020-08-28,198770,37,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.861,0.658,11,-6.966,1,0.05,0.00903,0.803,0.0443,0.625,114,4
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,"Blank Space","1989 (Deluxe)","Taylor Swift",2014-01-01,231826,85,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4
spotify:track:6cmm1LMvZdB5zsCwX5BjqE,"Down","All Or Nothing","Jay Sean;Lil Wayne",2009-01-01,212506,82,false,,1970-01-01T00:00:00Z,"rap,hip hop","Cash Money",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4
spotify:track:5M0j0DvBgr65ucv46jxkzE,"Viva La Vida","Music","David Garrett",2012,255336,44,false,,1970-01-01T00:00:00Z,"classical crossover,classical","Decca (UMO)",0.589,0.442,8,-7.113,1,0.0396,0.146,0.808,0.0978,0.515,137.983,4
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-11,210960,84,false,,1970-01-01T00:00:00Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:4OAuvHryIVv4kMDNSLuPt6,"Red (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,223093,76,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.516,0.777,1,-4.908,0,0.0375,0.00108,0.00000162,0.0761,0.408,125.047,4
spotify:track:4Wui4miiL1JR3QqWcbcKwD,"Love Me Like You Do","恋したくなるラブソング","Ellie Goulding",2023-03-30,253520,1,false,,1970-01-01T00:00:00Z,"","UME - Global Clearing House",0.287,0.597,5,-6.641,0,0.0419,0.273,0,0.105,0.31,189.788,4
spotify:track:3sP3c86WFjOzHHnbhhZcLA,"Give Your Heart a Break","Unbroken","Demi Lovato",2011-01-01,205346,73,false,,1970-01-01T00:00:00Z,"","Hollywood Records",0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,4
spotify:track:3E7dfMvvCLUddWissuqMwr,"Party In The U.S.A.","The Time Of Our Lives (International Version)","Miley Cyrus",2009-01-01,202066,83,false,,1970-01-01T00:00:00Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:6AQbsCRdpQ4U8YaH9ySvzP,"All You Had To Do Was Stay - Karaoke Version","Taylor Swift Karaoke: 1989","Taylor Swift",2014-10-27,191813,19,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.629,0.732,5,-5.973,1,0.0337,0.000199,0.033,0.236,0.583,96.996,4
spotify:track:5IAESfJjmOYu7cHyX557kz,"Take Two","Take Two","BTS",2023-06-09,229953,72,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.617,0.589,7,-5.978,1,0.0345,0.0268,0,0.378,0.566,92.991,4
spotify:track:5aX6GkMF1KrVjE1I3Pe4yV,"Right Here Waiting","On The Mic","Kurt Hugo Schneider",2012-10-22,187200,0,false,,1970-01-01T00:00:00Z,"","Kurt Hugo Schneider",0.475,0.304,5,-9.59,1,0.0339,0.944,0.00153,0.0877,0.552,199.846,4
spotify:track:1mea3bSkSGXuIRvnydlB5b,"Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-06-06,242373,88,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
spotify:track:0TvQLMecTE8utzoNmvXRbK,"Bad Blood","1989","Taylor Swift",2014-01-01,211933,73,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.652,0.802,7,-6.114,1,0.181,0.0871,0.00000645,0.148,0.295,170.157,4
spotify:track:0pNFrM5L0te1EXGxveeYiR,"My You","My You","Jung Kook",2022-06-13,165070,70,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.451,0.691,9,-5.395,1,0.0374,0.421,0,0.338,0.354,143.997,4
spotify:track:4Ywq3CcZ0648eprTiCzrCi,"We Are Young","We Are Young","Kurt Hugo Schneider;Sam Tsui",2012-03-20,212757,0,false,,1970-01-01T00:00:00Z,"","Kurt Hugo Schneider",0.408,0.814,5,-4.26,1,0.0704,0.388,0,0.109,0.486,97.726,4
spotify:track:6EVcJQOzM56UzC1gRAoNbP,"Popular Song","Songbook Vol. 1","MIKA;Ariana Grande;Jason Nevins",2013-01-01,197865,35,false,,1970-01-01T00:00:00Z,"pop","Casablanca Records/Island UK",0.62,0.873,8,-3.724,1,0.0489,0.124,0,0.156,0.857,99.032,4
spotify:track:1qrpoAMXodY6895hGKoUpA,"You Belong With Me (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,231124,82,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033,4
spotify:track:7EqpEBPOohgk7NnKvBGFWo,"Wait for It","Hamilton (Original Broadway Cast Recording)","Leslie Odom Jr.;Original Broadway Cast of Hamilton",2015-09-25,193749,75,false,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.543,0.473,6,-9.638,1,0.157,0.124,0.00000404,0.0922,0.519,86.534,4
spotify:track:6oPKTiW1slKNKeWIw67lVx,"Pompeii","Kurt & Company, Vol. 10","Kurt Hugo Schneider;Sam Tsui",2021-09-28,206718,0,false,,1970-01-01T00:00:00Z,"","taicumusic",0.531,0.586,9,-7.297,1,0.0346,0.185,0,0.14,0.338,127.884,4
spotify:track:3XoYqtiWHhsk59frZupImG,"What Else Can I Do?","Encanto (Original Motion Picture Soundtrack)","Diane Guerrero;Stephanie Beatriz",2021-11-19,179426,66,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.718,0.709,4,-5.568,1,0.039,0.258,0,0.101,0.54,119.974,4
spotify:track:6AtZLIzUINvExIUy4QhdjP,"I Knew You Were Trouble (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,219760,71,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,4
spotify:track:5YMXGBD6vcYP7IolemyLtK,"Euphoria","Love Yourself 結 'Answer'","BTS",2018-08-24,228615,73,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.637,0.799,2,-4.518,1,0.0338,0.394,0,0.0921,0.57,104.996,4
spotify:track:40LYL1Z6xgCn5cBybo5K0D,"It's Quiet Uptown","Hamilton (Original Broadway Cast Recording)","Renée Elise Goldsberry;Lin-Manuel Miranda;Phillipa Soo;Original Broadway Cast of Hamilton",2015-09-25,270171,65,false,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.484,0.187,5,-14.076,1,0.0423,0.796,0,0.0785,0.227,129.753,4
spotify:track:5qgAvjSTbjkTfICvUMH9WS,"Watch Me","Watch Me (featuring Bella Thorne and Zendaya)","Bella Thorne;Zendaya;Cast of Shake It Up: Break It Down",2011-01-01,175346,37,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.713,0.707,0,-4.582,1,0.0715,0.00219,0.0128,0.111,0.638,124.984,4
spotify:track:214nt20w5wOxJnY462klLw,"Miss Americana & The Heartbreak Prince","Lover","Taylor Swift",2019-08-23,234146,78,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,4
spotify:track:5BKiMkWucQVb7wrFi29VtX,"3D (Alternate Ver.)","3D : The Remixes","Jung Kook",2023-10-02,162545,57,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.865,0.785,1,-3.313,1,0.0483,0.0221,0,0.286,0.836,108.031,4
spotify:track:4nOygULhEuDO5ZBRNPFaso,"Wavin' Flag - Coca-Cola® Celebration Mix","Troubadour (Champion Edition - Asian Version)","K'NAAN",2009,212520,67,false,,1970-01-01T00:00:00Z,"","Interscope Records*",0.58,0.767,0,-4.174,1,0.0557,0.313,0,0.0518,0.776,151.845,4
spotify:track:1nIDYHvLaZnD5lEf66SH80,"TTYLXOX - From ""Shake It Up""","TTYLXOX (From ""Shake It Up: Live 2 Dance"")","Bella Thorne",2012-01-01,154773,42,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,4
spotify:track:5YqltLsjdqFtvqE7Nrysvs,"We Are Never Ever Getting Back Together (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,193146,73,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.567,0.686,7,-6.139,1,0.175,0.0317,0.00000186,0.0732,0.716,172.014,4
spotify:track:2D9Xezc9lJi8Dk088VyQt1,"Seven (feat. Latto) (Nightfall Mix)","Seven (Weekend Ver.)","Jung Kook;Latto",2023-07-21,177253,47,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.711,0.664,8,-5.814,0,0.0843,0.58,0,0.137,0.663,129.83,4
spotify:track:0YJFlxeHMUr9MxSDQVuQJA,"My Time","MAP OF THE SOUL : 7","BTS",2020-02-21,234457,66,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.674,0.641,0,-5.139,0,0.0339,0.149,0,0.0925,0.664,99.91,4
spotify:track:07NR3dASlmWZsrFqsKHVpU,"Mirrors","Kurt's Oldies Vol 1","Kurt Hugo Schneider;Sam Tsui",2019-03-26,266493,0,false,,1970-01-01T00:00:00Z,"","Kurt Hugo Schneider",0.545,0.93,0,-3.952,0,0.143,0.44,0,0.109,0.643,77.06,4
spotify:track:3OaBCFROgrLRbZGCFP6E3M,"You Belong With Me","Fearless","Taylor Swift",2008-01-01,232120,2,false,,1970-01-01T00:00:00Z,"","Open Road",0.687,0.755,6,-4.426,1,0.0385,0.157,0.0000109,0.093,0.45,129.973,4
spotify:track:79DU9AWxpMpKsGS5yps6sp,"Seven (feat. Latto) (Festival Mix)","Seven (Weekend Ver.)","Jung Kook;Latto",2023-07-21,180520,45,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.715,0.775,8,-6.985,0,0.0401,0.0358,0,0.0511,0.914,125.029,4
spotify:track:7c223RltkvhN8wrxIqspM5,"Nobody's Perfect","Hannah Montana 2 (Original Soundtrack)","Hannah Montana",2007-06-26,200826,61,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.594,0.977,10,-4.193,0,0.0647,0.0597,0.00000349,0.309,0.793,131.98,4
spotify:track:7vKA5nkTkdPurbLDcUE4rk,"Treat You Better","Kurt & Company Vol 1","Kurt Hugo Schneider;Sam Tsui;Casey Breves",2017-06-12,190843,0,false,,1970-01-01T00:00:00Z,"","Kurt Hugo Schneider",0.333,0.659,10,-7.642,0,0.121,0.365,0,0.288,0.625,78.968,4
spotify:track:3sW3oSbzsfecv9XoUdGs7h,"Enchanted (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,353253,78,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.52,0.553,8,-3.546,1,0.0269,0.016,0,0.165,0.227,81.949,4
spotify:track:0eFMbKCRw8KByXyWBw8WO7,"Still With You","Still With You","Jung Kook",2020-06-05,239905,81,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.529,0.469,1,-6.967,0,0.0358,0.0899,0.0000153,0.831,0.344,87.864,4
spotify:track:6VChVf3NAbBtJzvSVEwqJ3,"How Far I'll Go - From ""Moana""","Disney Goes Classical","Royal Philharmonic Orchestra",2020-10-02,168613,47,false,,1970-01-01T00:00:00Z,"orchestral,classical","Decca (UMO) (Classics)",0.179,0.274,4,-14.796,1,0.0336,0.86,0.902,0.318,0.0987,83.692,4
spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version","Hannah Montana","Hannah Montana",2006-01-01,174120,64,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.676,0.861,1,-3.645,1,0.0501,0.0512,0,0.0613,0.681,124.031,3
spotify:track:1R0a2iXumgCiFb7HEZ7gUE,"Don’t Blame Me","reputation","Taylor Swift",2017-11-10,236413,83,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.615,0.534,9,-6.719,0,0.0386,0.106,0.0000176,0.0607,0.193,135.917,4
spotify:track:6Xa9B3iE7bo3GkyUOVAhB9,"3D (feat. Jack Harlow) (Instrumental)","3D : The Remixes","Jung Kook;Jack Harlow",2023-10-02,199550,39,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.827,0.761,10,-5.425,0,0.154,0.000416,0.882,0.0764,0.378,108.01,4
spotify:track:4r6eNCsrZnQWJzzvFh4nlg,"Firework","Teenage Dream","Katy Perry",2010-01-01,227893,73,false,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
spotify:track:52Dw5hXeylenurLTKoFJfZ,"If We Were A Movie - From ""Hannah Montana""/Soundtrack Version","Hannah Montana","Hannah Montana",2006-01-01,183293,55,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.608,0.867,4,-4.683,1,0.0307,0.00528,0,0.0643,0.866,94.008,4
spotify:track:4yBEU0askBZzE2XEVdEwmx,"Red","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,223093,46,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.602,0.896,1,-4.267,0,0.0437,0.0773,0.0000887,0.0911,0.641,124.978,4
spotify:track:3OqmZ2v1ljFsPwhlKYRSmz,"Seven (feat. Latto) (Island Mix)","Seven (Weekend Ver.)","Jung Kook;Latto",2023-07-21,186053,46,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.698,0.728,0,-6.605,1,0.0414,0.184,0,0.0811,0.602,125.01,4
spotify:track:3avYqdwHKEq8beXbeWCKqJ,"Last Friday Night (T.G.I.F.)","Teenage Dream","Katy Perry",2010-01-01,230733,77,false,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.652,0.81,3,-3.789,0,0.0406,0.00129,0.0000291,0.667,0.732,126.022,4
spotify:track:4Fh1CzvLHIUn26tjbZZ1mR,"カナタハルカ","すずめの戸締まり","RADWIMPS",2022-11-11,355706,51,false,,1970-01-01T00:00:00Z,"anime,j-pop,j-rock","Universal Music LLC",0.474,0.535,0,-6.566,1,0.0354,0.626,0,0.413,0.324,79.95,4
spotify:track:5vyxXfD5gLlyPxGZMEjtmd,"Crazier","Hannah Montana The Movie","Taylor Swift",2009-01-01,191946,64,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.452,0.544,4,-5.423,1,0.0277,0.0631,0.00000533,0.104,0.158,133.042,3
spotify:track:1zAYWqTX6qyRCKe9KuCUx0,"Seven (feat. Latto) (Band Ver.)","Seven (Weekday Ver.)","Jung Kook;Latto",2023-07-17,189626,49,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.761,0.754,4,-5.095,1,0.0375,0.194,0,0.0486,0.928,125.015,4
spotify:track:6hkOqJ5mE093AQf2lbZnsG,"The One That Got Away","Teenage Dream","Katy Perry",2010-01-01,227333,74,false,,1970-01-01T00:00:00Z,"pop","Capitol Records",0.689,0.795,1,-4.021,0,0.0356,0.000812,0.00000107,0.156,0.876,133.968,4
spotify:track:7wMq5n8mYSKlQIGECKUgTX,"Hall of Fame (feat. will.i.am)","#3 Deluxe Version","The Script;will.i.am",2012-09-10,202533,81,false,,1970-01-01T00:00:00Z,"","Epic/Phonogenic",0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
spotify:track:2x0WlnmfG39ZuDmstl9xfX,"End Game","reputation","Taylor Swift;Ed Sheeran;Future",2017-11-10,244826,74,false,,1970-01-01T00:00:00Z,"soft pop,rap","Taylor Swift",0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,4
spotify:track:0dzT72K2RElXDMuMOyuKOI,"3D (feat. Jack Harlow) (Slowed Down)","3D : The Remixes","Jung Kook;Jack Harlow",2023-10-02,236666,44,true,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.789,0.711,2,-4.053,1,0.125,0.0206,0,0.126,0.457,90.848,4
spotify:track:7DnAm9FOTWE3cUvso43HhI,"Sweet but Psycho","Heaven & Hell","Ava Max",2020-09-18,187436,84,false,,1970-01-01T00:00:00Z,"","Atlantic Records",0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
spotify:track:7sHzfKlNbvBXOEQaRWLcsX,"It's Quiet Uptown - Instrumental","The Hamilton Instrumentals","Original Broadway Cast of Hamilton",2017-06-30,269514,28,false,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.53,0.0735,5,-21.27,1,0.0392,0.853,0.882,0.0816,0.117,129.863,4
spotify:track:6FB3v4YcR57y4tXFcdxI1E,"I Knew You Were Trouble.","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,219720,77,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.622,0.469,3,-6.798,0,0.0363,0.00454,0.00000225,0.0335,0.679,77.019,4
spotify:track:7CAdT0HdiQNlt1C7xk2hep,"Stay Alive (Prod. SUGA of BTS)","Stay Alive (Prod. SUGA of BTS)","Jung Kook",2022-02-11,210928,70,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.512,0.76,2,-5.889,0,0.0682,0.299,0,0.103,0.495,130.096,4
spotify:track:1rqqCSm0Qe4I9rUvWncaom,"High Hopes","Pray for the Wicked","Panic! At The Disco",2018-06-22,190946,82,false,,1970-01-01T00:00:00Z,"emo","DCD2 / Fueled By Ramen",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4
spotify:track:4LFwNJWoj74Yd71fIr1W8x,"Right Here Waiting","Repeat Offender","Richard Marx",1989-01-01,264333,79,false,,1970-01-01T00:00:00Z,"soft rock","Capitol Records",0.395,0.252,0,-13.589,1,0.0301,0.8,0,0.101,0.126,177.679,4
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,"august","folklore","Taylor Swift",2020-07-24,261922,84,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
spotify:track:7twpmDySuCWpASRjWVEdnJ,"Left and Right (feat. Jung Kook of BTS) - Galantis Remix","Left and Right (feat. Jung Kook of BTS) [Galantis Remix]","Charlie Puth;Jung Kook;Galantis",2022-09-01,165269,40,false,,1970-01-01T00:00:00Z,"soft pop,pop,k-pop","Atlantic Records",0.736,0.809,2,-4.487,1,0.0323,0.15,0.00151,0.0886,0.744,122.023,4
spotify:track:1TFv0KXyFvC7eCP2ury0KV,"スパークル - movie ver.","君の名は。","RADWIMPS",2016-08-24,537653,61,false,,1970-01-01T00:00:00Z,"anime,j-pop,j-rock","Universal Music LLC",0.374,0.431,11,-8.395,1,0.0334,0.689,0.00647,0.109,0.296,124.012,4
spotify:track:3DamFFqW32WihKkTVlwTYQ,"Fireflies","Ocean Eyes","Owl City",2009-01-01,228346,80,false,,1970-01-01T00:00:00Z,"","Universal Records",0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4
spotify:track:2yLa0QULdQr0qAIvVwN6B5,"...Ready For It?","reputation","Taylor Swift",2017-11-10,208186,80,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,4
