Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6dgUya35uo964z7GZXM07g,"Nonsense","emails i can't send","Sabrina Carpenter",2022-07-15,163648,84,false,,1970-01-01T00:00:00Z,"pop","Island Records",0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,4
spotify:track:127eX4wsdCOoM0Q6Frer8R,"Popular Song","Wicked (Original Broadway Cast Recording / Deluxe Edition)","MIKA;Stephen Schwartz;Priscilla Renea;Mathieu Jomphe Lépine;Ariana Grande;Jason Nevins",2013-01-01,199546,38,false,,1970-01-01T00:00:00Z,"score,pop","Verve (Adult Contemporary) MC",0.649,0.786,8,-6.212,1,0.044,0.13,0,0.15,0.837,98.988,4
spotify:track:0VE4kBnHJUgtMf0dy6DRmW,"Getaway Car","reputation","Taylor Swift",2017-11-10,233626,79,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.562,0.689,2,-6.745,1,0.127,0.00465,0.00000223,0.0888,0.351,172.054,4
spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,"Dynamite","BE","BTS",2020-11-20,199053,80,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
spotify:track:621fTOXEEDip0HdaTUO89q,"Viva la Vida","Violin Covers, Pt. IX","Daniel Jang",2020-07-02,282629,30,false,,1970-01-01T00:00:00Z,"","Daniel Jang",0.379,0.442,7,-6.623,1,0.0405,0.883,0.792,0.0957,0.06,116.462,4
spotify:track:2RqtfcLB7iOZj0zYB8Auhu,"Jealous","Nick Jonas X2","Nick Jonas",2015-11-20,223106,70,false,,1970-01-01T00:00:00Z,"","Safehouse Records / Island Records",0.7,0.701,11,-3.834,0,0.16,0.013,0,0.461,0.38,93.003,4
spotify:track:6GXgd1BPD9bUpqw5AntGV5,"All You Had To Do Was Stay (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift",2023-10-26,193289,65,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.589,0.713,0,-5.614,1,0.0308,0.000778,0,0.188,0.54,97.069,4
spotify:track:6m1TWFMeon7ai9XLOzdbiR,"FAKE LOVE","Love Yourself 轉 'Tear'","BTS",2018-05-18,242333,77,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4
spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,"Payphone","Overexposed","Maroon 5;Wiz Khalifa",2021-06-20,231386,69,true,,1970-01-01T00:00:00Z,"pop,rap","Interscope Records*",0.739,0.756,4,-4.828,1,0.0393,0.0136,0,0.37,0.522,110.028,4
spotify:track:1u0EuafIDlMQUkjZpSF6Px,"Viva la Vida","The Epic Orchestra, Vol. 1","Louie Ashley",2020-06-21,308148,21,false,,1970-01-01T00:00:00Z,"orchestral","2159621 Records DK",0.203,0.353,8,-10.186,1,0.0355,0.772,0.897,0.144,0.225,135.463,4
spotify:track:3yII7UwgLF6K5zW3xad3MP,"22 (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,230960,71,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.642,0.695,7,-5.62,1,0.0281,0.000443,0.0000102,0.0753,0.642,103.984,4
spotify:track:7gaA3wERFkFkgivjwbSvkG,"yes, and?","yes, and?","Ariana Grande",2024-01-12,214994,73,true,,1970-01-01T00:00:00Z,"pop","Republic Records",0.787,0.775,1,-6.614,1,0.0548,0.19,0.0000654,0.113,0.787,118.998,4
spotify:track:5gB2IrxOCX2j9bMnHKP38i,"Life is a Highway","Cars (Original Motion Picture Soundtrack)","Rascal Flatts",2006-01-01,275640,75,false,,1970-01-01T00:00:00Z,"country","Walt Disney Records",0.562,0.934,5,-5.562,1,0.0607,0.00211,0,0.199,0.558,103.042,4
spotify:track:6CRX3ENpLq42r0iBSjOqr1,"Grand Escape (feat. Toko Miura)","Weathering With You -Complete Version-","RADWIMPS;Toko Miura",2019-11-27,339160,57,false,,1970-01-01T00:00:00Z,"anime,j-pop,j-rock,japanese indie","voque ting co., ltd.",0.566,0.534,4,-7.414,1,0.0356,0.243,0.0000828,0.116,0.4,146.033,4
spotify:track:1qrpoAMXodY6895hGKoUpA,"You Belong With Me (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,231124,82,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033,4
spotify:track:12KUFSHFgT0XCoiSlvdQi4,"Break Free","My Everything (Deluxe)","Ariana Grande;Zedd",2014-08-22,214840,82,false,,1970-01-01T00:00:00Z,"pop,edm","Universal Records",0.686,0.702,7,-5.325,0,0.0455,0.00637,0.0000446,0.204,0.29,129.948,4
spotify:track:65fpYBrI8o2cfrwf2US4gq,"Rewrite The Stars","The Greatest Showman (Original Motion Picture Soundtrack)","Zac Efron;Zendaya",2017-12-08,217440,73,false,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,4
spotify:track:4agPFCccTh7gIho2sNhsJp,"1 step forward, 3 steps back","SOUR","Olivia Rodrigo",2021-05-21,163586,52,false,,1970-01-01T00:00:00Z,"","Olivia Rodrigo PS",0.472,0.202,2,-12.635,1,0.0995,0.938,0,0.126,0.445,169.023,4
spotify:track:2Rk4JlNc2TPmZe2af99d45,"ME! (feat. Brendon Urie of Panic! At The Disco)","Lover","Taylor Swift;Brendon Urie;Panic! At The Disco",2019-08-23,193000,73,false,,1970-01-01T00:00:00Z,"emo","Taylor Swift",0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,4
spotify:track:4JehYebiI9JE8sR8MisGVb,"Halo","I AM...SASHA FIERCE","Beyoncé",2008-11-17,261640,75,false,,1970-01-01T00:00:00Z,"","Music World Music/Columbia",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4
spotify:track:0mQzAOKpgaG0h85AGjuFuA,"Let It Go - From ""Frozen""","Disney Goes Classical","Royal Philharmonic Orchestra;Christian Li",2020-10-02,223066,45,false,,1970-01-01T00:00:00Z,"orchestral,classical","Decca (UMO) (Classics)",0.475,0.216,8,-13.863,1,0.0367,0.89,0.751,0.171,0.149,137.099,4
spotify:track:2CJD3LSIVidK6nu4suUusa,"All The Right Moves","Waking Up (Deluxe)","OneRepublic",2009-01-01,238000,36,false,,1970-01-01T00:00:00Z,"soft pop","Mosley / Interscope",0.529,0.948,0,-3.527,1,0.0474,0.258,0.00000935,0.283,0.65,146.024,4
spotify:track:75W3SngKzTuoQ94uLf3y82,"How You Get The Girl (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift",2023-10-26,247533,63,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.761,0.67,5,-5.956,1,0.0537,0.00198,0.0000108,0.0873,0.519,120.014,4
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,"Party In The U.S.A.","The Time Of Our Lives","Miley Cyrus",2009-01-01,202066,77,false,,1970-01-01T00:00:00Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:0RoA7ObU6phWpqhlC9zH4Z,"A Million Dreams","The Greatest Showman (Original Motion Picture Soundtrack)","Ziv Zaifman;Hugh Jackman;Michelle Williams",2017-12-08,269453,76,false,,1970-01-01T00:00:00Z,"musicals","Atlantic Records",0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,3
spotify:track:2hHLbkatPwOOmrNxTiD41L,"I Really Like You","Emotion (Deluxe Expanded Edition)","Carly Rae Jepsen",2015-08-21,204763,46,false,,1970-01-01T00:00:00Z,"","Silent Records IGA",0.62,0.805,5,-5.538,1,0.0417,0.00564,0.0000915,0.285,0.586,122.062,4
spotify:track:6ClYMObS7f3Nn4AiZHYQt3,"Cruel Summer - Live from TS | The Eras Tour","The Cruelest Summer","Taylor Swift",2023-10-19,229566,55,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.405,0.906,9,-4.553,1,0.0813,0.134,0,0.885,0.337,169.967,4
spotify:track:4ywvnllm7kpaXDsa1VNNpY,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-15,210960,59,false,,1970-01-01T00:00:00Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:7xoUc6faLbCqZO6fQEYprd,"One Last Time","My Everything (Deluxe)","Ariana Grande",2014-08-22,197266,86,false,,1970-01-01T00:00:00Z,"pop","Universal Records",0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.025,4
spotify:track:7DnAm9FOTWE3cUvso43HhI,"Sweet but Psycho","Heaven & Hell","Ava Max",2020-09-18,187436,84,false,,1970-01-01T00:00:00Z,"","Atlantic Records",0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
spotify:track:45wMBGri1PORPjM9PwFfrS,"Blank Space (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift",2023-10-26,231833,75,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.732,0.719,0,-5.469,1,0.0645,0.0901,0,0.331,0.71,96.035,4
spotify:track:6NlZ5XiTDSXrVaAEW1q4x9,"A Whole New World","A Whole New World","Kurt Hugo Schneider;Shirley Setia",2018-07-15,159543,10,false,,1970-01-01T00:00:00Z,"bollywood,hindi pop","mudhutdigital.com",0.257,0.445,5,-8.683,1,0.0422,0.695,0,0.131,0.404,173.632,3
spotify:track:3DamFFqW32WihKkTVlwTYQ,"Fireflies","Ocean Eyes","Owl City",2009-01-01,228346,80,false,,1970-01-01T00:00:00Z,"","Universal Records",0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4
spotify:track:7DSAEUvxU8FajXtRloy8M0,"Flowers","Endless Summer Vacation","Miley Cyrus",2023-08-18,200600,86,false,,1970-01-01T00:00:00Z,"","Columbia",0.706,0.691,0,-4.775,1,0.0633,0.0584,0.0000699,0.0232,0.632,118.048,4
spotify:track:4pJi1rVt9GNegU9kywjg4z,"Teardrops on My Guitar - Pop Version","Taylor Swift","Taylor Swift",2006-10-24,179066,52,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.459,0.753,10,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997,4
spotify:track:6cmm1LMvZdB5zsCwX5BjqE,"Down","All Or Nothing","Jay Sean;Lil Wayne",2009-01-01,212506,82,false,,1970-01-01T00:00:00Z,"rap,hip hop","Cash Money",0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4
spotify:track:7IPANBylKzgHAIxIg58lwR,"See You Again (Epic Orchestral Version) - Cover","See You Again (Epic Orchestral Version) [Cover]","Samuel Kim",2020-02-03,189219,45,false,,1970-01-01T00:00:00Z,"anime","Samuel Kim Music",0.584,0.428,10,-9.546,1,0.0256,0.692,0.884,0.112,0.142,144.026,4
spotify:track:1mea3bSkSGXuIRvnydlB5b,"Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-06-06,242373,88,false,,1970-01-01T00:00:00Z,"","Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
spotify:track:3sW3oSbzsfecv9XoUdGs7h,"Enchanted (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,353253,78,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.52,0.553,8,-3.546,1,0.0269,0.016,0,0.165,0.227,81.949,4
spotify:track:3sP3c86WFjOzHHnbhhZcLA,"Give Your Heart a Break","Unbroken","Demi Lovato",2011-01-01,205346,73,false,,1970-01-01T00:00:00Z,"","Hollywood Records",0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,4
spotify:track:6VChVf3NAbBtJzvSVEwqJ3,"How Far I'll Go - From ""Moana""","Disney Goes Classical","Royal Philharmonic Orchestra",2020-10-02,168613,47,false,,1970-01-01T00:00:00Z,"orchestral,classical","Decca (UMO) (Classics)",0.179,0.274,4,-14.796,1,0.0336,0.86,0.902,0.318,0.0987,83.692,4
spotify:track:0jY618wuln0b5b8sCxFgjk,"Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]","Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]","Jung Kook;BTS;FIFA Sound",2022-11-20,201391,73,false,,1970-01-01T00:00:00Z,"k-pop","Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC",0.709,0.879,0,-4.218,1,0.042,0.158,0.00158,0.441,0.34,114.99,4
spotify:track:79uDOz0zuuWS7HWxzMmTa2,"Back To December (Taylor's Version)","Speak Now (Taylor's Version)","Taylor Swift",2023-07-07,294189,73,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.486,0.635,2,-3.994,1,0.0278,0.00705,0,0.119,0.235,141.868,4
spotify:track:21B4gaTWnTkuSh77iWEXdS,"Juno","Short n' Sweet","Sabrina Carpenter",2024-08-23,223192,84,true,,1970-01-01T00:00:00Z,"pop","Island Records",0.633,0.725,5,-4.257,1,0.0427,0.0461,0,0.205,0.64,130.504,4
spotify:track:7vS3Y0IKjde7Xg85LWIEdP,"Problem","My Everything (Deluxe)","Ariana Grande;Iggy Azalea",2014-08-22,193920,80,false,,1970-01-01T00:00:00Z,"pop","Universal Records",0.66,0.805,1,-5.352,0,0.153,0.0192,0.00000883,0.159,0.625,103.021,4
spotify:track:6HU7h9RYOaPRFeh0R3UeAr,"deja vu","SOUR","Olivia Rodrigo",2021-05-21,215506,86,true,,1970-01-01T00:00:00Z,"","Olivia Rodrigo PS",0.442,0.612,2,-7.222,1,0.112,0.584,0.0000057,0.37,0.178,180.917,4
spotify:track:1GwMQaZz6Au3QLDbjbMdme,"Call It What You Want","reputation","Taylor Swift",2017-11-10,203506,78,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,4
spotify:track:1X1DWw2pcNZ8zSub3uhlNz,"Hall of Fame (feat. will.i.am)","#3","The Script;will.i.am",2012-10-09,202530,69,false,,1970-01-01T00:00:00Z,"","Epic/Phonogenic",0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
spotify:track:5M0j0DvBgr65ucv46jxkzE,"Viva La Vida","Music","David Garrett",2012,255336,44,false,,1970-01-01T00:00:00Z,"classical crossover,classical","Decca (UMO)",0.589,0.442,8,-7.113,1,0.0396,0.146,0.808,0.0978,0.515,137.983,4
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,"Wrecking Ball","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,221366,81,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
spotify:track:6AtZLIzUINvExIUy4QhdjP,"I Knew You Were Trouble (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,219760,71,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,4
spotify:track:0pLjTWeJxT5Zg549Q7VLKs,"Pompeii","Pompeii","Kurt Hugo Schneider;Sam Tsui",2014-04-06,206718,0,false,,1970-01-01T00:00:00Z,"","Kurt Hugo Schneider",0.531,0.597,9,-7.36,1,0.0369,0.143,0,0.155,0.302,127.892,4
spotify:track:2gyxAWHebV7xPYVxqoi86f,"get him back!","GUTS","Olivia Rodrigo",2023-09-08,211141,76,true,,1970-01-01T00:00:00Z,"","Olivia Rodrigo PS",0.553,0.847,5,-5.736,1,0.187,0.0143,0,0.561,0.733,162.024,4
spotify:track:7oOfd5BP16mS0Vrh1PdRHt,"Good Life","Waking Up (Deluxe)","OneRepublic",2009-01-01,253306,37,true,,1970-01-01T00:00:00Z,"soft pop","Mosley / Interscope",0.636,0.694,6,-7.796,1,0.051,0.0785,0,0.121,0.687,94.989,4
spotify:track:5YqltLsjdqFtvqE7Nrysvs,"We Are Never Ever Getting Back Together (Taylor's Version)","Red (Taylor's Version)","Taylor Swift",2021-11-12,193146,73,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.567,0.686,7,-6.139,1,0.175,0.0317,0.00000186,0.0732,0.716,172.014,4
spotify:track:5TeXMYKNT0Ab8Bk0kCjd3m,"A Whole New World - From ""Aladdin""","Disney Goes Classical","Royal Philharmonic Orchestra",2020-10-02,163240,44,false,,1970-01-01T00:00:00Z,"orchestral,classical","Decca (UMO) (Classics)",0.353,0.321,0,-12.743,1,0.0313,0.911,0.83,0.0947,0.169,125.197,4
spotify:track:5wANPM4fQCJwkGd4rN57mH,"drivers license","SOUR","Olivia Rodrigo",2021-05-21,242013,86,true,,1970-01-01T00:00:00Z,"","Olivia Rodrigo PS",0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,4
spotify:track:1yvMUkIOTeUNtNWlWRgANS,"Unstoppable","This Is Acting (Deluxe Version)","Sia",2016-10-21,217746,79,false,,1970-01-01T00:00:00Z,"","Monkey Puzzle Records/RCA Records",0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
spotify:track:4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid","Midnights","Taylor Swift",2022-10-21,194206,78,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.696,0.39,2,-10.331,1,0.0616,0.447,0.0000155,0.125,0.395,120.032,4
spotify:track:0S4RKPbRDA72tvKwVdXQqe,"The Way","Yours Truly","Ariana Grande;Mac Miller",2013-01-01,227026,70,false,,1970-01-01T00:00:00Z,"pop","Universal Records",0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,4
spotify:track:5G2f63n7IPVPPjfNIGih7Q,"Taste","Short n' Sweet","Sabrina Carpenter",2024-08-23,157279,87,false,,1970-01-01T00:00:00Z,"pop","Island Records",0.674,0.907,3,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
spotify:track:6wH3AP7b01vpzKYRJhreMy,"Black Swan","Black Swan","BTS",2020-01-17,198260,64,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.719,0.757,2,-5.167,0,0.0849,0.137,0,0.129,0.489,147.024,4
spotify:track:2ve0kuaWUCt4Zx8x4bf1MR,"Wonderland (Taylor's Version)","1989 (Taylor's Version)","Taylor Swift",2023-10-26,245566,63,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.387,0.703,3,-5.956,1,0.0545,0.0105,0.000011,0.128,0.32,123.18,5
spotify:track:12wSL3tGk3MtbDEhfG7xy3,"You'll Always Find Your Way Back Home","Hannah Montana The Movie","Hannah Montana",2009-01-01,224186,64,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946,4
spotify:track:30QYxvXOJZhGBF6DvpNb8w,"I Knew You Were Trouble - Spotify Singles","Spotify Singles","Sabrina Carpenter",2023-10-18,233617,55,false,,1970-01-01T00:00:00Z,"pop","Island Records",0.386,0.492,6,-6.657,1,0.044,0.401,0,0.17,0.215,145.961,4
spotify:track:3h7fGy7n9xhS1PupWW9vJ9,"We Are Young","We Are Young","Kurt Hugo Schneider;Sam Tsui",2012-03-20,212757,9,false,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.408,0.814,5,-4.26,1,0.0704,0.388,0,0.109,0.486,97.726,4
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,"Delicate","reputation","Taylor Swift",2017-11-10,232253,82,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4
spotify:track:70b5Sq3ePOu3Gqg0hjlOtR,"For the First Time in Forever - From ""Frozen""/Soundtrack Version","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","Kristen Bell;Idina Menzel",2013-01-01,225080,69,false,,1970-01-01T00:00:00Z,"musicals","Walt Disney Records",0.354,0.411,0,-6.018,1,0.0344,0.815,0,0.106,0.43,90.813,4
spotify:track:102YUQbYmwdBXS7jwamI90,"Good Graces","Short n' Sweet","Sabrina Carpenter",2024-08-23,185265,77,true,,1970-01-01T00:00:00Z,"pop","Island Records",0.758,0.759,5,-5.315,1,0.0479,0.329,0.00000396,0.144,0.732,126.012,4
spotify:track:6i2AmqDwaicOn2NGFsd5nn,"Watch Me","Shake It Up: Break It Down","Bella Thorne;Zendaya;Cast of Shake It Up: Break It Down",2011-01-01,175546,43,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.71,0.705,0,-4.558,1,0.0683,0.00274,0.00502,0.0979,0.614,124.994,4
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,"august","folklore","Taylor Swift",2020-07-24,261922,84,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.532,0.623,5,-9.208,1,0.0331,0.538,0.0000728,0.0925,0.403,89.937,4
spotify:track:1UP7PXne1lIYZB5G5aiRGL,"II MOST WANTED","COWBOY CARTER","Beyoncé;Miley Cyrus",2024-03-29,208521,63,false,,1970-01-01T00:00:00Z,"","Parkwood Entertainment/Columbia",0.533,0.355,8,-6.132,1,0.0289,0.497,0,0.174,0.256,137.986,4
spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,"Bed Chem","Short n' Sweet","Sabrina Carpenter",2024-08-23,171869,84,false,,1970-01-01T00:00:00Z,"pop","Island Records",0.739,0.727,11,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
spotify:track:0fZRNhPJ4AGmwY7rkpdbqK,"ON","MAP OF THE SOUL : 7","BTS",2020-02-21,246380,72,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.583,0.817,9,-5.146,0,0.099,0.118,0,0.338,0.437,105.935,4
spotify:track:4svZDCRz4cJoneBpjpx8DJ,"I Did Something Bad","reputation","Taylor Swift",2017-11-10,238253,74,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.696,0.602,0,-6.156,0,0.159,0.0679,0.0000211,0.0696,0.305,82.989,4
spotify:track:3vXNyDHByarEuyVqX6Kz7l,"I Knew You Were Trouble","I Knew You Were Trouble","Kurt Hugo Schneider;Sam Tsui",2012-12-23,216486,12,false,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.606,0.696,1,-5.261,1,0.0725,0.178,0,0.0807,0.691,147.963,4
spotify:track:4Wos0h9ECU2Z3oJMTQxpbc,"Read your Mind","emails i can't send","Sabrina Carpenter",2022-07-15,207849,74,false,,1970-01-01T00:00:00Z,"pop","Island Records",0.672,0.803,3,-5.061,0,0.049,0.0111,0,0.0782,0.578,120.058,4
spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,"Love Me Like You Do","Fifty Shades Freed (Original Motion Picture Soundtrack)","Ellie Goulding",2018-02-09,253520,76,false,,1970-01-01T00:00:00Z,"","Republic/Universal/FSF",0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.323,95.013,4
spotify:track:3RauEVgRgj1IuWdJ9fDs70,"The Man","Lover","Taylor Swift",2019-08-23,190360,77,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4
spotify:track:2cOpRVjsE4qZLZbFOB47VJ,"L.A. Boyz (feat. Victoria Justice & Ariana Grande)","Victorious 3.0: Even More Music From The Hit TV Show (feat. Victoria Justice)","Victorious Cast;Victoria Justice;Ariana Grande",2012-11-06,179600,50,false,,1970-01-01T00:00:00Z,"pop","Nickelodeon/Columbia",0.616,0.91,8,-3.316,0,0.124,0.0109,0,0.0806,0.714,150.038,4
spotify:track:7vKA5nkTkdPurbLDcUE4rk,"Treat You Better","Kurt & Company Vol 1","Kurt Hugo Schneider;Sam Tsui;Casey Breves",2017-06-12,190843,0,false,,1970-01-01T00:00:00Z,"","Kurt Hugo Schneider",0.333,0.659,10,-7.642,0,0.121,0.365,0,0.288,0.625,78.968,4
