Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2ngmiq1KoYn3x25VOmvd8F,"DNA","Love Yourself 結 'Answer'","BTS",2018-08-24,223122,72,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.599,0.775,1,-3.997,0,0.0542,0.022,0,0.0669,0.703,129.817,4
spotify:track:53iuhJlwXhSER5J2IYYv1W,"The Fate of Ophelia","The Life of a Showgirl","Taylor Swift",2025-10-03,226073,100,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.726,0.598,5,-5.179,1,0.0291,0.265,0,0.102,0.519,123.921,4
spotify:track:2URMA0ap6SAI8wFmcY1yta,"Really","SQUARE UP","BLACKPINK",2018-06-15,197789,58,false,,1970-01-01T00:00:00Z,"k-pop","2018 YG Entertainment, distributed through Interscope Records",0.696,0.881,1,-2.082,1,0.104,0.0235,0,0.277,0.947,142.019,4
spotify:track:0ARKW62l9uWIDYMZTUmJHF,"Shut Down","BORN PINK","BLACKPINK",2022-09-16,175889,67,false,,1970-01-01T00:00:00Z,"k-pop","YG Entertainment/Interscope Records",0.814,0.704,0,-5.146,1,0.036,0.00291,0,0.182,0.621,110.056,3
spotify:track:3MJhPqL2IgGs7gHEB2M35q,"Hard to Love","BORN PINK","BLACKPINK",2022-09-16,162569,63,true,,1970-01-01T00:00:00Z,"k-pop","YG Entertainment/Interscope Records",0.653,0.765,5,-5.026,1,0.0442,0.00532,0,0.181,0.461,104.993,4
spotify:track:2CJD3LSIVidK6nu4suUusa,"All The Right Moves","Waking Up (Deluxe)","OneRepublic",2009-01-01,238000,36,false,,1970-01-01T00:00:00Z,"soft pop","Mosley / Interscope",0.529,0.948,0,-3.527,1,0.0474,0.258,0.00000935,0.283,0.65,146.024,4
spotify:track:3GCL1PydwsLodcpv0Ll1ch,"You Belong With Me","Fearless","Taylor Swift",2008-11-11,231133,67,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.687,0.783,6,-4.44,1,0.0386,0.162,0.0000135,0.114,0.443,129.964,4
spotify:track:4NioO5R9sHEZh4cGzMHyNt,"Say Don't Go (Taylor's Version) (From The Vault)","1989 (Taylor's Version)","Taylor Swift",2023-10-26,279833,70,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.632,0.539,4,-8.375,1,0.0342,0.0684,0.00000582,0.132,0.186,109.962,4
spotify:track:63wH4MVqn36YQkwN2lai6y,"Style - Karaoke Version","Taylor Swift Karaoke: 1989","Taylor Swift",2014-10-27,230533,23,false,,1970-01-01T00:00:00Z,"","Taylor Swift",0.501,0.845,7,-5.713,1,0.0345,0.000535,0.887,0.102,0.481,94.921,4
spotify:track:1e8J3XClxZbFmvIHLI8CE4,"IDOL","Love Yourself 結 'Answer'","BTS",2018-08-24,222732,74,false,,1970-01-01T00:00:00Z,"k-pop","BIGHIT MUSIC",0.733,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.42,126.035,4
