Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1NhPKVLsHhFUHIOZ32QnS2,"Secrets","Waking Up","OneRepublic",2009-01-01,224693,79,false,,1970-01-01T00:00:00Z,"soft pop","Mosley / Interscope",0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,4
spotify:track:6lPiAmDDn22FQzdIS8UkjY,"Some Things Never Change - Instrumental","Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)","Kristen Anderson-Lopez;Robert Lopez",2019-11-15,207588,37,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.584,0.462,5,-9.054,1,0.0274,0.229,0.936,0.185,0.189,89.914,4
spotify:track:3vXNyDHByarEuyVqX6Kz7l,"I Knew You Were Trouble","I Knew You Were Trouble","Kurt Hugo Schneider;Sam Tsui",2012-12-23,216486,12,false,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.606,0.696,1,-5.261,1,0.0725,0.178,0,0.0807,0.691,147.963,4
spotify:track:5ouuPi1o6eOVSgHn2exemw,"It's a Small World - From ""It's a Small World""","Disney's Greatest Volume 2","The Disneyland Children's Chorus;Robert B. Sherman;Richard M. Sherman",2001-01-01,182893,48,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.679,0.312,7,-14.695,1,0.0393,0.801,0,0.09,0.951,119.89,4
spotify:track:6rjnRocdCULjLF61x2NR5e,"Don't Stop Believin' - Cover of Journey","Glee: The Music, Volume 1","Glee Cast",2009-11-02,232000,54,false,,1970-01-01T00:00:00Z,"","Columbia",0.473,0.604,7,-4.034,1,0.0337,0.0376,0,0.103,0.271,123.848,4
spotify:track:28cUfBoNp0BrrConW5QOVU,"Payphone","Violin Covers Pt. I","Daniel Jang",2014-01-10,231288,0,false,,1970-01-01T00:00:00Z,"","Loudr",0.566,0.785,7,-4.349,1,0.0315,0.00102,0.0722,0.337,0.293,109.985,4
spotify:track:2xvR2cUI5krvEqYcdQYoc4,"Clarity","Kurt & Company Vol 4","Kurt Hugo Schneider;Sam Tsui",2017-08-28,202500,43,false,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.558,0.46,2,-6.419,1,0.0274,0.792,0,0.0997,0.43,128.015,4
spotify:track:0AS63m1wHv9n4VVRizK6Hc,"Mercy","Illuminate (Deluxe)","Shawn Mendes",2017-04-20,208733,81,false,,1970-01-01T00:00:00Z,"","Island Records",0.554,0.662,11,-4.957,0,0.0821,0.126,0,0.111,0.338,148.122,4
spotify:track:05pKAafT85jeeNhZ6kq7HT,"I Won't Give Up","I Won't Give Up","Jason Mraz",2012-01-03,240165,59,false,,1970-01-01T00:00:00Z,"soft pop,acoustic pop","Atlantic Records",0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,3
spotify:track:7DnAm9FOTWE3cUvso43HhI,"Sweet but Psycho","Heaven & Hell","Ava Max",2020-09-18,187436,84,false,,1970-01-01T00:00:00Z,"","Atlantic Records",0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
spotify:track:4fadF59GsArNw7euv4uXth,"What Makes You Beautiful","What Makes You Beautiful","Sam Tsui",2012-04-05,230892,8,false,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.612,0.518,4,-5.041,1,0.0292,0.614,0,0.381,0.402,111.981,4
spotify:track:2DMgt7RVEBD0Likx7GGHqg,"Happily Ever After - Full Version","Happily Ever After (Full Version)","Jordan Fisher;Angie K",2017-05-12,238403,52,false,,1970-01-01T00:00:00Z,"latin country","Walt Disney Records",0.475,0.799,2,-4.862,1,0.104,0.0226,0,0.619,0.223,131.533,4
spotify:track:1x3sHPNONOMf8NiGXYBksv,"Bad Blood","Bad Blood","Kurt Hugo Schneider;MAYCE;Benjamin Kheng",2015-06-28,211058,17,false,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.43,0.857,7,-3.437,1,0.203,0.178,0,0.127,0.368,169.96,4
